CustomerKey,Nombre,Apellido,NombreCompleto,Genero,Email,Primera Fecha De Compra,Ciudad
14549,Arturo,Goel,Arturo Goel,Masculine,arturo44@adventure-works.com,2023-08-16,Berlin
14550,Kristy,Vazquez,Kristy Vazquez,Female,kristy13@adventure-works.com,2023-09-07,Colomiers
14551,Michele,Vance,Michele Vance,Female,michele59@adventure-works.com,2023-12-20,Kiel
14552,Daisy,Ramos,Daisy Ramos,Female,daisy12@adventure-works.com,2023-10-22,Berks
14553,Leah,Ma,Leah Ma,Female,leah12@adventure-works.com,2023-03-20,Reading
14554,Isaac,Mitchell,Isaac Mitchell,Masculine,isaac33@adventure-works.com,2023-04-07,Stoke-on-Trent
14555,Jodi,Kumar,Jodi Kumar,Female,jodi7@adventure-works.com,2022-03-28,Croix
14556,Rafael,He,Rafael He,Masculine,rafael19@adventure-works.com,2023-09-26,Drancy
14557,Mathew,Sanz,Mathew Sanz,Masculine,mathew16@adventure-works.com,2023-01-29,Hobart
14558,Marcel,Truempy,Marcel Truempy,Female,marcel0@adventure-works.com,2021-01-25,Yakima
14559,Ashley,Washington,Ashley Washington,Female,ashley40@adventure-works.com,2021-01-16,Long Beach
14560,Kelvin,Huang,Kelvin Huang,Masculine,kelvin25@adventure-works.com,2021-01-05,Bellflower
14561,Eduardo,Miller,Eduardo Miller,Masculine,eduardo5@adventure-works.com,2023-02-01,Shawnee
14562,Bryce,Stewart,Bryce Stewart,Masculine,bryce21@adventure-works.com,2023-05-19,Concord
14563,Fernando,Carter,Fernando Carter,Masculine,fernando35@adventure-works.com,2023-07-24,Olympia
14564,Chloe,Bailey,Chloe Bailey,Female,chloe53@adventure-works.com,2023-12-19,San Diego
14565,Natalie,Hernandez,Natalie Hernandez,Female,natalie61@adventure-works.com,2021-02-03,National City
14566,Kaylee,Mitchell,Kaylee Mitchell,Female,kaylee33@adventure-works.com,2023-04-17,Haney
14567,Seth,Thomas,Seth Thomas,Masculine,seth11@adventure-works.com,2023-01-28,Shawnee
14568,Priscilla,Kumar,Priscilla Kumar,Female,priscilla7@adventure-works.com,2023-04-07,Beaverton
14569,Kristopher,Rodriguez,Kristopher Rodriguez,Masculine,kristopher18@adventure-works.com,2023-10-22,Bellingham
14570,Hannah,Henderson,Hannah Henderson,Female,hannah28@adventure-works.com,2023-05-05,Yakima
14571,Rachel,Richardson,Rachel Richardson,Female,rachel38@adventure-works.com,2023-08-21,Bellflower
14572,Melanie,Foster,Melanie Foster,Female,melanie3@adventure-works.com,2021-02-16,Lincoln Acres
14573,Madison,Wood,Madison Wood,Female,madison37@adventure-works.com,2023-09-26,W. Linn
14574,Katherine,Powell,Katherine Powell,Female,katherine34@adventure-works.com,2023-06-23,Sooke
14575,Rachel,Lee,Rachel Lee,Female,rachel25@adventure-works.com,2024-01-23,Redmond
14576,Anna,Price,Anna Price,Female,anna25@adventure-works.com,2021-02-10,Renton
14577,Natalie,Rogers,Natalie Rogers,Female,natalie3@adventure-works.com,2021-02-26,Corvallis
14578,Jonathan,Carter,Jonathan Carter,Masculine,jonathan39@adventure-works.com,2023-06-28,Cliffside
14579,Luis,Henderson,Luis Henderson,Masculine,luis3@adventure-works.com,2023-03-03,Lake Oswego
14580,Kyle,Diaz,Kyle Diaz,Masculine,kyle17@adventure-works.com,2021-03-16,Novato
14581,Kevin,Adams,Kevin Adams,Masculine,kevin54@adventure-works.com,2021-03-06,Portland
14582,Marcus,Reed,Marcus Reed,Masculine,marcus95@adventure-works.com,2023-02-10,Victoria
14583,Sydney,Morris,Sydney Morris,Female,sydney2@adventure-works.com,2024-01-03,Lake Oswego
14584,Gabrielle,Mitchell,Gabrielle Mitchell,Female,gabrielle54@adventure-works.com,2021-03-07,West Covina
14585,Kimberly,Torres,Kimberly Torres,Female,kimberly7@adventure-works.com,2021-03-26,Woodland Hills
14586,Todd,Rowe,Todd Rowe,Female,todd21@adventure-works.com,2023-11-19,Newton
14587,Jade,Peterson,Jade Peterson,Female,jade4@adventure-works.com,2023-05-27,Lebanon
14588,Alexander,Taylor,Alexander Taylor,Masculine,alexander13@adventure-works.com,2023-09-20,Renton
14589,Mackenzie,Cook,Mackenzie Cook,Female,mackenzie20@adventure-works.com,2021-03-29,Redwood City
14590,Marissa,Butler,Marissa Butler,Female,marissa11@adventure-works.com,2021-03-19,Concord
14591,Charles,Harris,Charles Harris,Masculine,charles17@adventure-works.com,2021-04-07,Lemon Grove
14592,Jessica,Thompson,Jessica Thompson,Female,jessica63@adventure-works.com,2023-06-02,Walla Walla
14593,Jack,Washington,Jack Washington,Masculine,jack13@adventure-works.com,2023-06-17,West Covina
14594,Lauren,Taylor,Lauren Taylor,Female,lauren27@adventure-works.com,2023-04-28,West Covina
14595,Andrea,Ward,Andrea Ward,Female,andrea13@adventure-works.com,2023-10-30,Glendale
14596,Amber,Hill,Amber Hill,Female,amber13@adventure-works.com,2021-04-12,Grossmont
14597,Sean,Reed,Sean Reed,Masculine,sean28@adventure-works.com,2023-06-28,Langford
14598,Miranda,Ross,Miranda Ross,Female,miranda4@adventure-works.com,2023-06-03,Vancouver
14599,Charles,Wilson,Charles Wilson,Masculine,charles10@adventure-works.com,2021-04-22,Lebanon
14600,Ariana,Ramirez,Ariana Ramirez,Female,ariana6@adventure-works.com,2023-09-10,Port Orchard
14601,Nicolas,Rai,Nicolas Rai,Masculine,nicolas16@adventure-works.com,2021-04-29,Concord
14602,Kaylee,Kelly,Kaylee Kelly,Female,kaylee1@adventure-works.com,2021-04-06,West Covina
14603,Sara,Ward,Sara Ward,Female,sara13@adventure-works.com,2021-04-07,Redwood City
14604,Nicholas,Rodriguez,Nicholas Rodriguez,Masculine,nicholas0@adventure-works.com,2023-02-04,Victoria
14605,Allison,Brooks,Allison Brooks,Female,allison0@adventure-works.com,2023-06-27,Royal Oak
14606,Amanda,Cooper,Amanda Cooper,Female,amanda8@adventure-works.com,2023-06-19,Victoria
14607,Isaiah,Nelson,Isaiah Nelson,Masculine,isaiah33@adventure-works.com,2023-11-10,Lake Oswego
14608,Warren,Gao,Warren Gao,Masculine,warren29@adventure-works.com,2023-04-21,Bremerton
14609,Julia,Phillips,Julia Phillips,Female,julia5@adventure-works.com,2023-06-19,National City
14610,Lauren,Jenkins,Lauren Jenkins,Female,lauren54@adventure-works.com,2021-04-05,Everett
14611,Zoe,James,Zoe James,Female,zoe7@adventure-works.com,2023-09-04,Vancouver
14612,Ernest,Zhang,Ernest Zhang,Masculine,ernest0@adventure-works.com,2023-12-04,Beverly Hills
14613,Glenn,Huang,Glenn Huang,Masculine,glenn6@adventure-works.com,2021-04-28,Bremerton
14614,Dylan,Bryant,Dylan Bryant,Masculine,dylan17@adventure-works.com,2021-05-28,Colma
14615,Audrey,Dominguez,Audrey Dominguez,Female,audrey14@adventure-works.com,2023-10-30,Concord
14616,Emma,Sandberg,Emma Sandberg,Female,emma47@adventure-works.com,2021-05-26,Concord
14617,Aaron,Flores,Aaron Flores,Masculine,aaron11@adventure-works.com,2021-05-12,Edmonds
14618,Gabrielle,Baker,Gabrielle Baker,Female,gabrielle59@adventure-works.com,2023-09-30,Issaquah
14619,Nathaniel,Sanders,Nathaniel Sanders,Masculine,nathaniel4@adventure-works.com,2023-10-22,Issaquah
14620,Kayla,Patterson,Kayla Patterson,Female,kayla34@adventure-works.com,2023-08-01,Novato
14621,Chloe,Morris,Chloe Morris,Female,chloe47@adventure-works.com,2023-12-20,Milwaukie
14622,Brandon,Patterson,Brandon Patterson,Masculine,brandon8@adventure-works.com,2023-05-13,Coronado
14623,Benjamin,Li,Benjamin Li,Masculine,benjamin28@adventure-works.com,2023-03-06,San Diego
14624,Anna,Thomas,Anna Thomas,Female,anna48@adventure-works.com,2023-10-28,Issaquah
14625,Benjamin,Simmons,Benjamin Simmons,Masculine,benjamin16@adventure-works.com,2023-10-29,Marysville
14626,Jesse,Gray,Jesse Gray,Masculine,jesse6@adventure-works.com,2023-04-05,Langford
14627,Isaiah,Hill,Isaiah Hill,Masculine,isaiah37@adventure-works.com,2023-06-29,San Carlos
14628,Carlos,Brooks,Carlos Brooks,Masculine,carlos3@adventure-works.com,2023-10-09,Lebanon
14629,Blake,Hernandez,Blake Hernandez,Masculine,blake27@adventure-works.com,2023-03-07,Burien
14630,Isaiah,James,Isaiah James,Masculine,isaiah7@adventure-works.com,2023-11-02,Imperial Beach
14631,Logan,Flores,Logan Flores,Masculine,logan15@adventure-works.com,2023-07-16,Victoria
14632,Austin,Wang,Austin Wang,Masculine,austin21@adventure-works.com,2023-03-01,Westminster
14633,Timothy,Morgan,Timothy Morgan,Masculine,timothy14@adventure-works.com,2023-02-16,Langley
14634,Amber,Baker,Amber Baker,Female,amber17@adventure-works.com,2021-05-30,W. Linn
14635,Luke,Carter,Luke Carter,Masculine,luke42@adventure-works.com,2023-08-08,Woodburn
14636,Kelly,Powell,Kelly Powell,Female,kelly13@adventure-works.com,2021-05-23,Lake Oswego
14637,Dustin,Nath,Dustin Nath,Masculine,dustin19@adventure-works.com,2023-09-24,Ballard
14638,Blake,Scott,Blake Scott,Masculine,blake31@adventure-works.com,2023-12-18,Beaverton
14639,Jeremiah,Howard,Jeremiah Howard,Masculine,jeremiah43@adventure-works.com,2021-05-15,Downey
14640,Mackenzie,Adams,Mackenzie Adams,Female,mackenzie36@adventure-works.com,2023-07-27,Langford
14641,Timothy,Turner,Timothy Turner,Masculine,timothy30@adventure-works.com,2023-04-08,Westminster
14642,Jeffery,Zeng,Jeffery Zeng,Masculine,jeffery22@adventure-works.com,2023-05-26,Beaverton
14643,Eric,Simmons,Eric Simmons,Masculine,eric22@adventure-works.com,2021-06-03,Everett
14644,Jennifer,Lee,Jennifer Lee,Female,jennifer49@adventure-works.com,2023-02-10,Lebanon
14645,Isaac,Kelly,Isaac Kelly,Masculine,isaac2@adventure-works.com,2021-06-24,Grossmont
14646,Dylan,Garcia,Dylan Garcia,Masculine,dylan46@adventure-works.com,2021-06-25,Mill Valley
14647,Sean,Howard,Sean Howard,Masculine,sean19@adventure-works.com,2021-06-20,Novato
14648,Eric,Evans,Eric Evans,Masculine,eric42@adventure-works.com,2021-06-15,National City
14649,Grace,Cox,Grace Cox,Female,grace36@adventure-works.com,2021-06-20,Torrance
14650,Adam,Perry,Adam Perry,Masculine,adam5@adventure-works.com,2021-06-27,Walla Walla
14651,Amber,Green,Amber Green,Female,amber15@adventure-works.com,2021-06-07,W. Linn
14652,Russell,Luo,Russell Luo,Masculine,russell10@adventure-works.com,2021-06-22,Beverly Hills
14653,Troy,Fernandez,Troy Fernandez,Masculine,troy17@adventure-works.com,2021-07-25,Concord
14654,Kyle,Collins,Kyle Collins,Masculine,kyle32@adventure-works.com,2023-04-01,Marysville
14655,Kayla,Washington,Kayla Washington,Female,kayla37@adventure-works.com,2023-02-21,Westminster
14656,Bryant,Fernandez,Bryant Fernandez,Masculine,bryant15@adventure-works.com,2021-07-13,Bellingham
14657,John,Thomas,John Thomas,Masculine,john48@adventure-works.com,2021-07-01,Puyallup
14658,Chloe,Green,Chloe Green,Female,chloe12@adventure-works.com,2023-06-04,Victoria
14659,Zachary,Harris,Zachary Harris,Masculine,zachary44@adventure-works.com,2023-05-27,Oakland
14660,Gabrielle,Howard,Gabrielle Howard,Female,gabrielle11@adventure-works.com,2021-07-19,Portland
14661,Jade,Ward,Jade Ward,Female,jade9@adventure-works.com,2023-05-02,Newton
14662,Jack,Ross,Jack Ross,Masculine,jack4@adventure-works.com,2021-07-25,Downey
14663,Arturo,Hu,Arturo Hu,Masculine,arturo22@adventure-works.com,2023-11-16,Colma
14664,Kayla,Ross,Kayla Ross,Female,kayla28@adventure-works.com,2021-07-30,San Carlos
14665,Jesse,King,Jesse King,Masculine,jesse43@adventure-works.com,2023-06-22,Warrnambool
14666,Louis,Gao,Louis Gao,Masculine,louis9@adventure-works.com,2022-09-10,North Ryde
14667,Olivia,Alexander,Olivia Alexander,Female,olivia64@adventure-works.com,2022-09-24,Melbourne
14668,Joe,Martin,Joe Martin,Masculine,joe24@adventure-works.com,2022-09-04,Sydney
14669,Erika,Blanco,Erika Blanco,Female,erika13@adventure-works.com,2023-09-06,Malabar
14670,Leslie,Gill,Leslie Gill,Female,leslie14@adventure-works.com,2022-09-08,Lane Cove
14671,Cristina,Lal,Cristina Lal,Female,cristina8@adventure-works.com,2022-09-25,Lavender Bay
14672,Omar,Nath,Omar Nath,Masculine,omar39@adventure-works.com,2022-09-26,Caloundra
14673,Willie,Rai,Willie Rai,Masculine,willie37@adventure-works.com,2022-09-09,East Brisbane
14674,Alexis,Williams,Alexis Williams,Female,alexis2@adventure-works.com,2023-08-30,Sunbury
14675,Brandi,Gomez,Brandi Gomez,Female,brandi1@adventure-works.com,2023-06-07,Hervey Bay
14676,Micah,Wang,Micah Wang,Masculine,micah11@adventure-works.com,2022-09-14,Goulburn
14677,Ross,Hernandez,Ross Hernandez,Masculine,ross24@adventure-works.com,2023-05-11,Port Macquarie
14678,Shannon,Zheng,Shannon Zheng,Female,shannon18@adventure-works.com,2023-02-19,North Ryde
14679,Natasha,Suarez,Natasha Suarez,Female,natasha19@adventure-works.com,2023-12-25,Seaford
14680,Marvin,Munoz,Marvin Munoz,Masculine,marvin8@adventure-works.com,2023-11-28,Brisbane
14681,Veronica,Chandra,Veronica Chandra,Female,veronica2@adventure-works.com,2022-08-29,Hawthorne
14682,Gail,Alexander,Gail Alexander,Female,gail5@adventure-works.com,2023-05-17,Melton
14683,Molly,Sai,Molly Sai,Female,molly6@adventure-works.com,2023-03-01,Cloverdale
14684,James,Zhang,James Zhang,Masculine,james39@adventure-works.com,2023-10-16,Geelong
14685,Lawrence,Ortega,Lawrence Ortega,Masculine,lawrence21@adventure-works.com,2023-08-01,Hawthorne
14686,Casey,Raje,Casey Raje,Female,casey15@adventure-works.com,2023-04-13,St. Leonards
14687,Olivia,Price,Olivia Price,Female,olivia47@adventure-works.com,2023-09-08,Paris
14688,Tabitha,Carlson,Tabitha Carlson,Female,tabitha39@adventure-works.com,2023-02-23,Hamburg
14689,Lloyd,Saunders,Lloyd Saunders,Female,lloyd0@adventure-works.com,2023-12-29,Chatou
14690,Drew,Rai,Drew Rai,Masculine,drew19@adventure-works.com,2023-12-20,Erlangen
14691,Derrick,Torres,Derrick Torres,Masculine,derrick11@adventure-works.com,2023-09-02,Dunkerque
14692,Nichole,Sharma,Nichole Sharma,Female,nichole9@adventure-works.com,2023-11-11,High Wycombe
14693,Robert,Parker,Robert Parker,Masculine,robert44@adventure-works.com,2023-10-06,Versailles
14694,Haley,Parker,Haley Parker,Female,haley47@adventure-works.com,2023-03-07,Warrington
14695,Russell,Andersen,Russell Andersen,Masculine,russell15@adventure-works.com,2023-11-03,Braunschweig
14696,Shawn,Anand,Shawn Anand,Masculine,shawn24@adventure-works.com,2023-04-12,Grevenbroich
14697,Nelson,Jimenez,Nelson Jimenez,Masculine,nelson5@adventure-works.com,2021-05-29,London
14698,Diane,Navarro,Diane Navarro,Female,diane15@adventure-works.com,2023-12-12,Frankfurt am Main
14699,Gerald,Munoz,Gerald Munoz,Masculine,gerald15@adventure-works.com,2023-07-06,München
14700,Edward,Edwards,Edward Edwards,Masculine,edward20@adventure-works.com,2021-05-27,Gateshead
14701,Maurizio,Macagno,Maurizio Macagno,Masculine,maurizio0@adventure-works.com,2022-03-14,Colomiers
14702,Curtis,Zimmerman,Curtis Zimmerman,Masculine,curtis1@adventure-works.com,2021-05-07,Bury
14703,Clifford,Srini,Clifford Srini,Masculine,clifford8@adventure-works.com,2023-02-17,Berlin
14704,Kara,Andersen,Kara Andersen,Female,kara12@adventure-works.com,2023-02-04,Roncq
14705,Riley,Wood,Riley Wood,Female,riley2@adventure-works.com,2021-05-12,Kirkby
14706,Kate,Jai,Kate Jai,Female,kate9@adventure-works.com,2023-09-06,London
14707,Tonya,Raje,Tonya Raje,Female,tonya13@adventure-works.com,2023-02-12,Berlin
14708,Evelyn,Kapoor,Evelyn Kapoor,Female,evelyn1@adventure-works.com,2022-04-18,Paris
14709,Ian,Martin,Ian Martin,Masculine,ian14@adventure-works.com,2021-09-14,Saarlouis
14710,Lisa,Ma,Lisa Ma,Female,lisa19@adventure-works.com,2023-10-10,Hamburg
14711,Deborah,Xu,Deborah Xu,Female,deborah9@adventure-works.com,2023-03-27,Paderborn
14712,Eugene,Liu,Eugene Liu,Masculine,eugene8@adventure-works.com,2021-05-20,London
14713,Jon,Ye,Jon Ye,Masculine,jon29@adventure-works.com,2021-09-11,Offenbach
14714,Meghan,Diaz,Meghan Diaz,Female,meghan2@adventure-works.com,2022-04-22,Orleans
14715,Erik,Munoz,Erik Munoz,Masculine,erik8@adventure-works.com,2023-10-03,Mühlheim
14716,Shannon,Zhou,Shannon Zhou,Female,shannon9@adventure-works.com,2022-04-09,Metz
14717,Abigail,Rivera,Abigail Rivera,Female,abigail12@adventure-works.com,2023-03-13,Villeneuve-d'Ascq
14718,Gregory,Raji,Gregory Raji,Masculine,gregory25@adventure-works.com,2023-03-06,Bottrop
14719,Ronnie,He,Ronnie He,Masculine,ronnie16@adventure-works.com,2022-04-07,Saint Ouen
14720,Naomi,Dominguez,Naomi Dominguez,Female,naomi13@adventure-works.com,2021-05-14,Birmingham
14721,Daniel,Jones,Daniel Jones,Masculine,daniel20@adventure-works.com,2023-12-12,Puyallup
14722,Sharon,Carson,Sharon Carson,Female,sharon20@adventure-works.com,2021-07-31,Bremerton
14723,Andrew,Smith,Andrew Smith,Masculine,andrew9@adventure-works.com,2023-03-20,N. Vancouver
14724,Dylan,Robinson,Dylan Robinson,Masculine,dylan48@adventure-works.com,2023-05-20,Cliffside
14725,Evan,Morgan,Evan Morgan,Masculine,evan14@adventure-works.com,2023-03-18,Victoria
14726,Zachary,Yang,Zachary Yang,Masculine,zachary25@adventure-works.com,2021-07-25,Marysville
14727,Anna,Bryant,Anna Bryant,Female,anna43@adventure-works.com,2021-07-08,Milwaukie
14728,Elizabeth,Henderson,Elizabeth Henderson,Female,elizabeth34@adventure-works.com,2021-07-24,Puyallup
14729,Gloria,Rubio,Gloria Rubio,Female,gloria21@adventure-works.com,2023-07-13,Bellflower
14730,Jerry,Ferrier,Jerry Ferrier,Masculine,jerry22@adventure-works.com,2021-08-26,Bellflower
14731,Seth,Brown,Seth Brown,Masculine,seth4@adventure-works.com,2021-08-25,Burlingame
14732,Trinity,Cook,Trinity Cook,Female,trinity18@adventure-works.com,2021-08-04,Olympia
14733,Clarence,Raji,Clarence Raji,Masculine,clarence35@adventure-works.com,2021-08-01,Berkeley
14734,Kevin,Edwards,Kevin Edwards,Masculine,kevin38@adventure-works.com,2021-08-06,Corvallis
14735,Maria,Rogers,Maria Rogers,Female,maria3@adventure-works.com,2021-08-06,Oregon City
14736,Jack,Roberts,Jack Roberts,Masculine,jack39@adventure-works.com,2023-03-01,Beaverton
14737,Dominic,Srini,Dominic Srini,Masculine,dominic8@adventure-works.com,2021-08-24,Bellingham
14738,Ethan,Garcia,Ethan Garcia,Masculine,ethan52@adventure-works.com,2021-09-11,Grossmont
14739,Charles,Gonzalez,Charles Gonzalez,Masculine,charles37@adventure-works.com,2021-09-23,La Jolla
14740,Jenna,Scott,Jenna Scott,Female,jenna13@adventure-works.com,2021-08-31,Lakewood
14741,Emma,Cooper,Emma Cooper,Female,emma35@adventure-works.com,2021-09-14,West Covina
14742,Andrea,Howard,Andrea Howard,Female,andrea12@adventure-works.com,2023-08-17,Lincoln Acres
14743,Nathan,Turner,Nathan Turner,Masculine,nathan34@adventure-works.com,2023-07-06,Sedro Woolley
14744,Elijah,Yang,Elijah Yang,Masculine,elijah1@adventure-works.com,2021-08-31,Burien
14745,Luke,Hall,Luke Hall,Masculine,luke51@adventure-works.com,2023-07-28,Cliffside
14746,Courtney,Nelson,Courtney Nelson,Female,courtney7@adventure-works.com,2021-09-06,Torrance
14747,Aidan,Wood,Aidan Wood,Masculine,aidan2@adventure-works.com,2021-09-15,La Jolla
14748,Don,Roessler,Don Roessler,Masculine,don7@adventure-works.com,2023-07-31,Imperial Beach
14749,Jose,Jenkins,Jose Jenkins,Masculine,jose30@adventure-works.com,2023-03-16,Burbank
14750,Mary,Green,Mary Green,Female,mary28@adventure-works.com,2021-09-15,Novato
14751,Gabrielle,Price,Gabrielle Price,Female,gabrielle22@adventure-works.com,2023-06-30,Yakima
14752,Seth,Turner,Seth Turner,Masculine,seth41@adventure-works.com,2021-10-28,Beverly Hills
14753,Austin,Foster,Austin Foster,Masculine,austin12@adventure-works.com,2021-10-01,Corvallis
14754,Grant,Pal,Grant Pal,Masculine,grant14@adventure-works.com,2021-10-05,Bellingham
14755,Robert,Davis,Robert Davis,Masculine,robert64@adventure-works.com,2021-10-23,Burlingame
14756,Charles,Reed,Charles Reed,Masculine,charles68@adventure-works.com,2021-10-26,La Jolla
14757,Elizabeth,Garcia,Elizabeth Garcia,Female,elizabeth20@adventure-works.com,2021-10-18,San Gabriel
14758,Victoria,Long,Victoria Long,Female,victoria57@adventure-works.com,2023-05-04,Glendale
14759,Madison,Davis,Madison Davis,Female,madison5@adventure-works.com,2024-01-11,Santa Cruz
14760,Zachary,Lewis,Zachary Lewis,Masculine,zachary28@adventure-works.com,2023-06-05,Vancouver
